Fecha,Festivo,Zona_de_Carga
12/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
13/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
13/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
13/11/2019,Fiesta tradicional de las iluminaciones ,LEON
13/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
14/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
14/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
14/11/2019,Fiesta tradicional de las iluminaciones ,LEON
14/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
15/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
15/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
15/11/2019,Fiesta tradicional de las iluminaciones ,LEON
15/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
16/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
16/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
16/11/2019,Fiesta tradicional de las iluminaciones ,LEON
16/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
17/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
17/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
17/11/2019,Fiesta tradicional de las iluminaciones ,LEON
17/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
18/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
18/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
18/11/2019,Fiesta tradicional de las iluminaciones ,LEON
18/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
19/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
19/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
19/11/2019,Fiesta tradicional de las iluminaciones ,LEON
19/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
20/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
20/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
20/11/2019,Fiesta tradicional de las iluminaciones ,LEON
20/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
21/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
21/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
21/11/2019,Fiesta tradicional de las iluminaciones ,LEON
21/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
22/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
22/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
22/11/2019,Fiesta tradicional de las iluminaciones ,LEON
22/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
23/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
23/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
23/11/2019,Fiesta tradicional de las iluminaciones ,LEON
23/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
24/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
24/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
24/11/2019,Fiesta tradicional de las iluminaciones ,LEON
24/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
25/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
25/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
25/11/2019,Fiesta tradicional de las iluminaciones ,LEON
25/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
26/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
26/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
26/11/2019,Fiesta tradicional de las iluminaciones ,LEON
26/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
27/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
27/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
27/11/2019,Fiesta tradicional de las iluminaciones ,LEON
27/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
28/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
28/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
28/11/2019,Fiesta tradicional de las iluminaciones ,LEON
28/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
29/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
29/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
29/11/2019,Fiesta tradicional de las iluminaciones ,LEON
29/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
30/11/2019,Fiesta tradicional de las iluminaciones ,CELAYA
30/11/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
30/11/2019,Fiesta tradicional de las iluminaciones ,LEON
30/11/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
01/12/2019,Fiesta tradicional de las iluminaciones ,CELAYA
01/12/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
01/12/2019,Fiesta tradicional de las iluminaciones ,LEON
01/12/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
02/12/2019,Fiesta tradicional de las iluminaciones ,CELAYA
02/12/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
02/12/2019,Fiesta tradicional de las iluminaciones ,LEON
02/12/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
03/12/2019,Fiesta tradicional de las iluminaciones ,CELAYA
03/12/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
03/12/2019,Fiesta tradicional de las iluminaciones ,LEON
03/12/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
04/12/2019,Fiesta tradicional de las iluminaciones ,CELAYA
04/12/2019,Fiesta tradicional de las iluminaciones ,IRAPUATO
04/12/2019,Fiesta tradicional de las iluminaciones ,LEON
04/12/2019,Fiesta tradicional de las iluminaciones ,SALVATIERRA
24/06/2019,San Juan Bautista ,CELAYA
24/06/2019,San Juan Bautista ,IRAPUATO
24/06/2019,San Juan Bautista ,LEON
24/06/2019,San Juan Bautista ,SALVATIERRA
31/07/2019,SAN IGNACIO DE LOYOLA,CELAYA
31/07/2019,SAN IGNACIO DE LOYOLA,IRAPUATO
31/07/2019,SAN IGNACIO DE LOYOLA,LEON
31/07/2019,SAN IGNACIO DE LOYOLA,SALVATIERRA
08/09/2019,VIRGEN DE LORETO,CELAYA
08/09/2019,VIRGEN DE LORETO,IRAPUATO
08/09/2019,VIRGEN DE LORETO,LEON
08/09/2019,VIRGEN DE LORETO,SALVATIERRA
15/08/2019,SAN MIGUEL ARCANGEL,IXIMIQUILPAN
